label,AccX_mean,AccX_std,AccX_rms,AccX_kurtosis,AccX_skew,AccX_fft_mean,AccX_fft_std,AccX_fft_max,AccY_mean,AccY_std,AccY_rms,AccY_kurtosis,AccY_skew,AccY_fft_mean,AccY_fft_std,AccY_fft_max,AccZ_mean,AccZ_std,AccZ_rms,AccZ_kurtosis,AccZ_skew,AccZ_fft_mean,AccZ_fft_std,AccZ_fft_max
Electrical_Fault_Noise,285.346923828125,1766.8847421096025,1789.777795939454,-0.24417952926417463,-0.013023093037719048,62286.813425153465,94412.39936909413,2062823.1361883269,-187.13134765625,909.9739473185891,929.0159988257569,-0.4455446196584365,-0.3372536570759151,31244.39405396283,49163.74959864582,1458203.2512297689,16203.43994140625,2487.489340293271,16393.262919651843,-0.09601080981474208,-0.0012850353556159396,110425.84417414821,114724.68076743897,2339406.928261639
Electrical_Fault_Noise,284.983642578125,1751.9813794338186,1775.0082902397728,-0.214623887518,0.018296782704351446,61229.1753557988,93965.29832833119,2079093.1961711838,-195.049072265625,922.0458553453244,942.4503700201788,-0.5195767385155512,-0.33272650876277343,31754.272643358352,49755.81549084951,998403.3361661332,16157.478759765625,2488.193610218398,16347.94260187529,-0.08356044996499135,-0.027583361032020408,108308.74594453565,116788.336217865,2342679.981042005
Electrical_Fault_Noise,290.038330078125,1767.7634884837823,1791.3988902896137,-0.27912150433080773,0.0484300653141357,61667.50696889899,94885.80140656787,2262617.1715610395,-190.920654296875,915.8939098523639,935.5812900768146,-0.53222366302268,-0.2935031087668204,31147.142943968815,49673.51870240318,1543317.124280789,16152.83984375,2502.145690478719,16345.48769765585,0.24841007258825387,-0.05730561094522699,109873.8507829444,116548.44769189163,2454972.7230913676
Electrical_Fault_Noise,289.1591796875,1781.6766793117188,1804.9888699936023,-0.214118861395046,0.03777175633875574,62547.18124104025,95374.29728594472,2161676.927494817,-186.57763671875,909.6204876059795,928.5583697302468,-0.4800338564408504,-0.28513684026447894,31569.8517224662,48929.17611355865,1171334.4713393508,16166.995849609375,2501.068597544147,16359.312300060421,0.2681256388886064,-0.0553554665249683,112246.17941378252,114168.94033944912,2332873.3855902036
Electrical_Fault_Noise,296.835693359375,1783.3697553185566,1807.9046194523398,-0.19816919997671034,0.018304641606559872,60449.380282248836,96836.0857060638,2294451.0611352003,-189.494140625,909.9685602961162,929.4895427376221,-0.44157659760341117,-0.3425260566285998,30371.126331928674,49708.16954177875,1607887.6041598096,16167.5283203125,2448.801899968985,16351.929633330692,-0.08798272995804668,0.021568518263857202,108286.224919997,113323.31234036638,2373925.4924712456
Mechanical_Fault,264.708740234375,4056.541180188392,4065.1687620221505,-1.492530190439641,-0.1326632564266868,76605.3155973423,248115.42005972794,6214788.693260902,-80.122802734375,3640.026330177074,3640.90803892386,-1.1694413628116123,0.19936058396897155,78189.5208591188,219507.72285805346,5472824.921890945,15898.8251953125,5354.3588838296655,16776.227276952028,-0.5593389663902428,-0.018403194752218393,221988.1294055123,261009.3140631885,3629724.1533384123
Mechanical_Fault,251.4111328125,3981.2709948932643,3989.2012098264067,-1.4884342905914656,-0.12696728853510816,72701.3946238434,244274.20976324737,8695323.665093282,-91.59814453125,3648.33838304022,3649.488070571829,-1.1763199741706682,0.20062613649762917,77221.72565355628,220413.50320738263,7787286.720934604,16020.05615234375,5378.2214918413265,16898.7415371545,-0.6047860272246073,-0.060351793858493596,218675.99481337922,265924.7406622082,4979351.875057488
Mechanical_Fault,272.0693359375,3979.7217000244696,3989.0107211191003,-1.4717932736907597,-0.11643806287812489,75442.07048836187,243336.66509532797,6054319.921819749,-116.320068359375,3621.3929297048135,3623.260563307467,-1.1747281763624813,0.20997843306797856,80028.85474615628,217572.02574842234,5304307.847055812,16105.9541015625,5250.047625652915,16940.034167417187,-0.5610411559114485,-0.053049867307969865,217395.40427131136,256300.2327042056,3852277.1766219703
Mechanical_Fault,269.927734375,3939.276647869448,3948.5138331066255,-1.456669864995813,-0.10875130060085772,62927.65938388961,244197.55534872413,10039701.695820803,-99.62841796875,3595.162302872724,3596.542479335405,-1.1733992944205716,0.20362818254412254,67133.19873591173,220137.49905586967,9014682.034777353,16129.8857421875,5129.622590172616,16925.904465452735,-0.5632554462675894,-0.07751170934704146,199125.02704959823,261112.9558294824,4809039.748211279
Mechanical_Fault,251.46923828125,3880.87794368746,3889.0166355521756,-1.463743911028196,-0.09178542976119664,63641.203174545655,240144.64682644702,8373326.767841699,-118.4716796875,3560.9872364038,3562.957428417964,-1.1474567603917916,0.20898135579291108,68829.89559313054,217317.79095360622,7478209.733717901,16119.37744140625,5165.08378097312,16926.677747360474,-0.5547900065163871,-0.06614289846271926,196183.6716374398,266144.82475993875,4855501.397637066
Mechanical_Fault,259.420654296875,3855.7267430845086,3864.4440471059856,-1.4709598230203946,-0.07502928919115502,62812.41904770436,238700.6498533053,9643400.630662685,-117.840576171875,3517.7297028660173,3519.702922665258,-1.1495403343161457,0.21220328712955477,67928.17416621227,214699.92790361386,8611961.84307452,16176.282958984375,5107.971562581687,16963.593482905428,-0.48883901943532626,-0.0011948354301658842,195630.84789489544,262013.39494478417,4948032.567452497
Mechanical_Fault,262.373046875,3830.083339268008,3839.0595204378956,-1.4678655339187696,-0.07528301618270737,55627.21157390169,238791.07097799776,10499967.468548093,-94.832275390625,3500.8746884767647,3502.158869165282,-1.1628151078359459,0.20737465991884957,62063.015188728685,215345.6114377388,9345014.119838586,16192.6201171875,5087.123035906136,16972.912744782265,-0.5370656673431111,0.028499236034152373,192275.22368264233,262801.607509555,7357066.793421936
Mechanical_Fault,240.9326171875,3809.1246951515595,3816.73675660744,-1.4687664254766584,-0.07847038894434763,56439.854753194326,237221.84549143567,9937156.940483704,-94.110595703125,3511.9010908897217,3513.161834646394,-1.1612066175798816,0.21217818892376958,63175.78940313641,215756.93573321166,8888826.175766077,16217.188720703125,5188.056515496724,17026.835889585847,-0.5123079536289321,0.0016731382597318153,190575.3607361881,271956.91336858296,5304576.659280872
Mechanical_Fault,240.4580078125,3807.956768616816,3815.541220479184,-1.4418738438457177,-0.06464099084194125,63380.60598911468,235384.6792991927,9602832.560806414,-91.996337890625,3494.0252139948147,3495.236118235333,-1.1520398298809886,0.21152236936466123,67931.96632053253,213106.2686298046,8609113.0828836,16217.406005859375,5273.338055956167,17053.22115646423,-0.49755100758866133,-0.021916884190696265,194410.78553572448,275950.6335661204,6561060.729857777
Mechanical_Fault,259.317626953125,3800.024897243406,3808.862671627629,-1.4295109116223184,-0.04606289730606557,63346.76591630195,234868.03177172042,9307463.19507112,-110.9658203125,3465.642027517304,3467.4180705781464,-1.1439416621651726,0.20544166412831352,68198.75130474278,211112.94026960302,8261760.218305723,16226.66943359375,5234.603574636473,17050.098987710382,-0.5509750789673298,-0.013589581817889,193227.33834588586,273743.2327533523,7192627.534976919
Mechanical_Fault,259.771728515625,3790.0895251670245,3798.9814371376965,-1.4452004837559846,-0.053859301205018674,56077.63568514429,236055.1433178916,10426625.645496007,-119.64111328125,3480.9409857253636,3482.9964315356174,-1.149423452344971,0.1980023111245962,62274.966427841384,213954.46576681483,9318739.321638573,16197.736572265625,5134.014588089251,16991.90324405199,-0.490794476278158,-0.06722177679497642,192195.66536690635,266598.0197307627,7799912.102480496
Mechanical_Fault,241.949951171875,3770.6293940184746,3778.3840204389235,-1.435448089196433,-0.053437564274307535,63084.4062133204,232989.7623515593,9870788.858347617,-105.16455078125,3472.2639148132803,3473.8561105571816,-1.111850978976756,0.19745646519691518,68019.90608043419,211615.7500928002,8817837.936133508,16187.292236328125,5224.186464009541,17009.42545046802,-0.4557233082935941,-0.12510687126096304,204077.4620755936,264913.7714479291,5505446.764889571
Mechanical_Fault,236.064453125,3740.392269055774,3747.8341415331342,-1.42820067572361,-0.042597129754305824,67561.59582142673,229714.23444539102,7507353.728796524,-105.68310546875,3433.4594881554112,3435.0855848997326,-1.113127515614059,0.20063723356860494,70720.77307537243,208106.81658418098,6740785.758115721,16212.53271484375,5129.284254958778,17004.580970963292,-0.39606048964602536,-0.0485606340333848,197749.41999621407,262118.4284279942,6272913.724414275
Mechanical_Fault,250.18798828125,3727.7436093176852,3736.1298754578997,-1.4176590505165438,-0.04591606757910176,64260.976603146526,229818.71720717705,9181990.378596606,-114.30224609375,3426.9298627394724,3428.835558553028,-1.1396270220374205,0.19379166024080743,69090.17399788278,208212.42783844462,8254857.19949655,16211.32958984375,5070.844638655216,16985.896279558576,-0.3267427746686029,-0.05073839274064103,190963.32960076022,262499.6974005886,6379843.273633851
Mechanical_Fault,244.50341796875,3664.4940648680495,3672.6419200422415,-1.4238682597763144,-0.036278939089523156,65233.27665230677,225332.32471272413,7486044.425321778,-75.946044921875,3432.2203220553697,3433.060462745907,-1.1302647807140698,0.18617067705515356,73059.72954860421,207211.0961863184,6809584.863585042,16158.1708984375,5113.887061571518,16948.106904950215,-0.3641272267312443,-0.1039949059839439,196943.45887100467,261499.92854263043,6760135.503003939
Mechanical_Fault,244.3193359375,3610.06216971619,3618.3201637125626,-1.43861821482452,-0.026710565054293423,63524.203229037084,222198.24005771993,7545091.301764894,-66.0283203125,3422.4905887748832,3423.127454439279,-1.102406581962479,0.20253411433378635,71649.14328609162,207046.09496028573,6887346.426307777,16127.850830078125,4973.018033624863,16877.158551130866,-0.368818955955883,-0.05130772692336687,196855.65673495844,250185.46872716703,6183254.270692699
Mechanical_Fault,255.720703125,3637.7466259043404,3646.723679179046,-1.3889975057649524,-0.01732233434098898,69184.00980238654,222358.28737632747,6681704.547881885,-77.421875,3388.335439927221,3389.219851263018,-1.0831041022042727,0.20553802694684242,71768.80051224546,204689.12675546017,6070363.401616305,16183.697998046875,4988.245564364905,16935.01327730193,-0.40924100427661125,-0.0550117438605,195568.02179234792,252428.44396091375,4319668.437092331
Mechanical_Fault,273.84423828125,3652.544581397695,3662.7957335807714,-1.3944434355193953,-0.018816885755498104,68259.69476204495,223634.4587769099,6456130.127647207,-90.37353515625,3380.596033125287,3381.803796059,-1.110497659630147,0.17808662443383733,70769.04147024879,204512.7197292575,5850092.127320997,16133.985595703125,5113.502807464832,16924.934332643854,-0.44434536116571133,-0.08373861837579738,190828.00964837387,265942.04351579736,5383572.615846473
Mechanical_Fault,268.65673828125,3606.150565318858,3616.1441263828847,-1.4327995233462156,-0.018690498819155087,61223.189070123415,222583.45793471218,7784675.915364412,-95.822021484375,3385.9660293579773,3387.321628037051,-1.114644111843312,0.18209209116117042,69865.36146493189,205185.97471774416,7113646.889736337,16122.5205078125,5084.932219107672,16905.389767696986,-0.4585423164345621,-0.03797322600497489,189802.2363394043,264439.23373083933,7484480.222939855
Mechanical_Fault,250.32080078125,3558.1137449481857,3566.9081744969226,-1.428170559140577,-0.014136417658361584,62400.224765711886,219059.81950435028,7582116.815366327,-84.13037109375,3374.8683592810007,3375.9168179646263,-1.089342836765773,0.1990514907338478,71571.68349216747,203844.64952867603,6907533.83623531,16186.907470703125,5009.875682049668,16944.463042973573,-0.48117022241396024,-0.02200467256892399,193321.7376677459,255856.29194560274,5100280.738286155
Mechanical_Fault,249.87548828125,3557.017880990794,3565.783779946848,-1.4244623738003626,-0.023469869530352867,61266.248002275555,219307.05835843534,8467120.91740771,-105.735595703125,3362.720641962603,3364.382578138235,-1.0869998890327432,0.18623869516726477,70590.88122095018,203363.1092747965,7751345.435222392,16215.584228515625,5014.655740919491,16973.271460505825,-0.4024672778983982,-0.05406196088294326,194689.9043338031,255210.2504839468,6639255.909362808
Mechanical_Fault,246.83203125,3562.5948176950674,3571.135377820162,-1.424150688756133,-0.012973647548749613,57964.6316944962,220572.51626533963,9533605.857109115,-102.569580078125,3369.4528281858393,3371.013627994843,-1.0995413252631616,0.17187638378458223,67156.45433868427,204976.05616313484,8719455.604503112,16173.921875,5041.896620662434,16941.56044619417,-0.43083226363029237,-0.024959311965357858,193691.09857142664,258081.82878922997,6160316.349249483
Mechanical_Fault,255.76220703125,3512.0229157202757,3521.3235107115397,-1.4247419729661615,-0.001462222227700654,55204.62801321788,217941.28344714674,9521681.784270883,-118.268798828125,3366.8810965961256,3368.957676699513,-1.1002839130219553,0.159598405255776,66926.34462856824,204878.7238629785,8797158.141237188,16208.989501953125,4983.561052823952,16957.807094127777,-0.4284307361645019,-0.054473242773661466,192013.73753525282,254766.7129961875,6877499.39413714
Mechanical_Fault,259.2578125,3515.8623949623025,3525.4082024146287,-1.4351552285640885,-0.00048250998673626274,57826.95745066271,217514.49600313994,8881555.037130184,-111.844970703125,3355.0634196599813,3356.927143596076,-1.1041957100939057,0.1541762349187831,69429.06579877748,203244.83216336547,8160369.644121245,16174.14794921875,4897.304648667574,16899.3092966866,-0.3786077918066688,-0.09845861394917273,194395.72285399988,245956.47055264423,4309488.321921904
Mechanical_Fault,243.316650390625,3525.778226036831,3534.163987643009,-1.4443611743677842,0.007180748041750463,55572.84783540835,218756.38349256213,9502127.420766575,-61.169189453125,3361.013084188727,3361.56966636513,-1.0908111965320115,0.1416430784689319,65742.18586921235,204867.41685335487,8750187.727419578,16116.91796875,4890.49527345013,16842.564793731824,-0.42671668844593746,-0.04770622589001188,189553.21204077164,249159.6610740977,6397016.802223006
Mechanical_Fault,240.781982421875,3475.4188701262565,3483.749745014511,-1.4295930311564378,0.005497701053392683,54726.606704942664,215644.9476679219,9296229.412594449,-92.91064453125,3348.73663208651,3350.0252863143155,-1.097659599854949,0.13605871924311908,66044.76409620547,203944.1681289172,8626065.467491768,16162.513916015625,4842.320486769096,16872.312342473466,-0.4048590937749572,-0.040193181572342515,188567.94308118513,246033.12625538465,6097372.327858134
Mechanical_Fault,251.780517578125,3465.344077872812,3474.4788108549574,-1.4147955863950947,-0.001653194276724291,67297.12250625805,211381.95080200865,5066645.165957837,-93.942138671875,3307.431605863168,3308.7654726318788,-1.078290988212204,0.152283303375118,78587.05108393071,196601.06075530456,4651470.197256912,16184.080810546875,4808.826459596819,16883.40260731912,-0.43434890722433606,-0.03237537485883238,206101.0113410794,228664.08677152236,3342932.3797636
Mechanical_Fault,253.485107421875,3460.138958422713,3469.411522330451,-1.4183955240574506,0.0009579675200958414,61092.78139517858,212910.99722952195,8849046.049109781,-71.642822265625,3281.749488636252,3282.531401243023,-1.058886472007846,0.1560651686551071,72244.07694789278,197267.4833585374,8016514.101196149,16168.7861328125,4865.47837589801,16884.97926664291,-0.39177807799466136,-0.04497965635271436,192476.61690600435,244871.7973474469,5732175.196138235
Mechanical_Fault,262.2666015625,3454.3290830890983,3464.270945606061,-1.4186328573055436,-0.010250687287962454,53416.28929676275,214580.14430994136,9314786.15110912,-87.527099609375,3269.2976247546735,3270.4690722268842,-1.096169785961635,0.14046313637373709,65233.00091396037,198859.60489792132,8494528.900599362,16143.744384765625,4853.033799181574,16857.414387047927,-0.3344722326376539,-0.0765495858160523,184579.93304560325,249891.20852349623,6242610.59182517
Mechanical_Fault,265.466552734375,3439.600118963463,3449.8291941767407,-1.4094571179867768,-0.0021289682250193328,55958.38387921647,212958.44649722843,8680705.169175826,-98.492919921875,3252.99577072041,3254.486493995575,-1.099786301722386,0.11891570035426932,66580.3465501687,197305.70168912288,7880252.906356517,16260.95263671875,4773.875964897441,16947.22609697044,-0.412897797230813,-0.0885573559595159,186483.4565744026,242109.3120576796,5125115.333469349
Mechanical_Fault,259.593994140625,3406.8817820706586,3416.7576031669014,-1.4046619289093794,0.008318650010817713,56537.88299674924,210637.8627870776,8615812.122120578,-103.7080078125,3261.451083731979,3263.099526900909,-1.0739320795647225,0.1193870429424678,67017.3273581101,197729.3097346208,7887416.560005352,16091.550537109375,4755.841844232033,16779.631412390838,-0.3863159877509168,-0.10858972459165489,188077.49784980307,239339.52143043367,4426927.035734276
Mechanical_Fault,257.50732421875,3398.1188939653775,3407.8617987751177,-1.3808451113763016,0.014171424793303765,61950.75557636212,208524.26619676276,6598511.136820027,-88.3427734375,3271.976211153441,3273.168613434489,-1.0661492876121592,0.12991297648065525,72289.81883735588,196587.29122703613,6119783.929364489,15850.6513671875,4750.3367384790145,16547.170389316307,-0.26442324729458555,-0.1377388016868825,193202.1067140992,234797.19300330942,3869275.5613102815
Mechanical_Fault,222.892578125,3393.4587055845273,3400.7709549292827,-1.3563117582530284,0.03369761185257521,63432.670329125904,207766.33684046485,7799886.132207896,-61.414794921875,3235.764856582685,3236.3476302972863,-1.0823923255602186,0.13068149620735106,72339.33667913575,194097.04663469805,7193774.185664751,15983.790771484375,4715.299913301967,16664.80184997633,-0.3005879605048283,-0.0907930683847956,193867.14173351834,231348.27109052215,3821808.3894974543
Mechanical_Fault,237.43212890625,3386.1331449854856,3394.447184948714,-1.379462328073071,0.01492181607943368,62089.42535563857,207682.23694473627,7058537.112990768,-78.65673828125,3206.539324154184,3207.503907998277,-1.095779841137938,0.11393134425326835,72002.836793562,192225.69601370482,6419857.131262492,16034.88525390625,4796.139010926007,16736.800605792803,-0.33321752139093386,0.04440202574248315,197796.39510099206,234823.31172477175,4574247.137990161
Mechanical_Fault,261.90087890625,3371.439284716035,3381.5965047442364,-1.4154066485531582,-0.003520448895668108,61483.53152577162,206879.20842608888,6705489.726274499,-80.459228515625,3218.0375302642524,3219.043217113212,-1.0929425928423706,0.0956351610084447,70943.86284835573,193403.38740510272,6194541.73153736,16026.9453125,4876.510877393929,16752.41279300409,-0.3662995018904698,0.06937878017880753,202472.42270544154,237578.3993693016,4138818.125363616
Mechanical_Fault,250.39208984375,3326.6932517569285,3336.1031443798925,-1.4129295749627775,-0.007975709197306606,55811.91692155613,205516.7464401049,8704218.396241123,-54.346435546875,3197.4285753530703,3197.8904029908554,-1.092238621366337,0.10466266553805437,66995.04038076448,193409.46328275176,8035158.4892988,15988.306396484375,4804.758860356055,16694.659299729155,-0.44815252180656806,-0.0007800205204660002,193222.17203052234,239312.4371352996,4767003.7351636235
Mechanical_Fault,260.596435546875,3319.403394215927,3329.6170043643087,-1.3955367803403012,0.0020088749376820157,55181.61544131114,205203.70959474886,8356582.068285033,-76.044189453125,3183.281568858036,3184.189734513454,-1.0776150770036608,0.1121404674505343,66382.42058867084,192664.39881311083,7713669.206965279,16138.424560546875,4834.939988616988,16847.11821024564,-0.39950020759948135,-0.015865770080326677,192589.58256788083,242294.25709282866,4796693.799790275
Mechanical_Fault,256.7158203125,3327.4070375531624,3337.29540286098,-1.3972645227691824,0.01994562536118178,55879.94280934415,205544.61848574394,8484640.189411426,-75.41455078125,3180.268477869635,3181.1625148364838,-1.0631712886898668,0.08715922093705931,67253.70535455384,192156.6761124755,7726706.300171548,16181.120849609375,4776.944320055347,16871.510572161944,-0.37940672560817035,0.011627639192675975,192435.5647621391,237657.22616778448,4647602.695257799
Mechanical_Fault,246.597900390625,3301.2385769257426,3310.4360235865856,-1.3816648339086404,0.013177426907599444,57957.98941630644,203227.87708417792,7166782.627158214,-78.03271484375,3167.7317697127874,3168.69273824926,-1.0682703019497741,0.0687801912127051,69149.47278338886,190622.35338278196,6602435.205731174,16079.16064453125,4665.679945682193,16742.400556317592,-0.301827199469209,-0.005509180918409731,184766.47357712174,234662.29127059225,6050309.84052062
Mechanical_Fault,269.2392578125,3290.385790047353,3301.382805021703,-1.366702211842289,0.00739726748707667,58178.1816252378,202442.04711098858,7773230.887823295,-112.52978515625,3170.01737330603,3172.014044674042,-1.0949794305602405,0.07540636656794164,67894.77581221845,191235.85197251287,7233519.840365718,16126.646240234375,4582.923838210324,16765.19936846866,-0.24213955471716098,-0.005902803620499518,179430.6649795445,232110.99984585293,5974215.863906888
Mechanical_Fault,275.1484375,3277.1681915788204,3288.6985295941445,-1.3649038527919002,0.0045999041331496624,60094.38248349068,200998.6279347217,5587624.392167156,-99.10986328125,3189.8045745421305,3191.343915777416,-1.0985913590461525,0.07808228971785741,69370.54989960154,192052.33486282194,5220901.621865712,15941.075927734375,4569.839441900837,16583.164181136992,-0.35412996308506806,-0.05733212518604485,183218.63325647154,228056.2660524962,4143154.873868112
Mechanical_Fault,260.51220703125,3270.615791127307,3280.9745904507695,-1.366531747049028,0.0005412810208920269,56907.68478234358,201487.95654471483,7378904.344959878,-76.895751953125,3172.6455720581084,3173.577300550336,-1.0647386445078462,0.07399494496965199,67672.28046568549,191491.4341220841,6913714.784916397,15738.1923828125,4507.771962512767,16371.032574166897,-0.4081936870697489,-0.05391670147789333,182915.02033042762,223177.63873851215,5100848.363508916
Mechanical_Fault,257.94580078125,3282.6582315150536,3292.7771107492563,-1.3810503416011697,0.007659127288348819,55947.58131210902,202554.7801037474,8001979.973494923,-81.74658203125,3163.9491038689425,3165.0049661172534,-1.0784798093089403,0.05786391264945744,67005.50057425046,191137.05769316983,7429615.317962565,15680.1279296875,4463.627633837288,16303.078959047027,-0.34227035962669206,-0.001749931637044449,182896.5138757279,219535.41105325936,3480988.9079012126
Mechanical_Fault,232.863037109375,3251.1213025910133,3259.450094450426,-1.3725993068146425,0.020778236910707005,56280.475223876805,200363.61094559898,7582135.241684731,-34.208984375,3113.6136700317115,3113.801589828792,-1.0600195090953264,0.04814079712620783,67036.90679797706,187708.45195861178,7011058.568396971,15761.156982421875,4538.702105799686,16401.64279057852,-0.33400636202872125,0.009054146501047492,185576.06931949107,223554.8810526431,4688996.614531657
Mechanical_Fault,237.8828125,3221.5595554292095,3230.3303548801564,-1.350036771292948,0.021408667953102315,56754.9929791595,198262.99999021183,7843738.175274877,-20.0927734375,3062.5773795528103,3062.6432905731886,-1.0353513872403808,0.05776487585837764,66969.04790889197,184259.80399604826,7145698.145004113,16092.322265625,4446.776501637997,16695.408265635495,-0.3413891463225136,-0.028434750625267142,182388.83571621325,218548.41508094248,4301803.494297723
Mechanical_Fault,267.4541015625,3197.808113887526,3208.9731113998914,-1.356797214504644,0.00470671543473191,56845.154845663244,196654.55288483453,8017397.413985848,-91.145751953125,3112.839204031081,3114.173318595475,-1.0569993019389539,0.05252076870572215,68953.93796794221,186959.51200084467,7491306.89042847,16223.519775390625,4416.561339771962,16813.94088161544,-0.29703845634462134,-0.036008166814861596,185699.27203713034,213190.2652283011,3343601.5572161977
Mechanical_Fault,275.816162109375,3193.079553320052,3204.969826552401,-1.3684656197534668,-0.0005090356354948302,58129.498420393465,195966.32043162227,6701249.691446668,-100.52294921875,3137.7992689008547,3139.409039171923,-1.0642409025414983,0.04411748406959496,70298.33590678449,188165.26122506417,6279724.293556061,16115.6015625,4433.043892713462,16714.200306205996,-0.25918194785129334,0.026100596199297308,182552.54725683734,217265.08081377062,4858116.915969136
Mechanical_Fault,259.793701171875,3188.816137466041,3199.3813660975807,-1.3643644005073003,0.00610478230497185,51322.87238216547,197577.0165993154,8279140.071134029,-66.76953125,3120.473947392737,3121.1882075036992,-1.0434555928224878,0.02667898030131989,65364.14637779929,188761.89343847835,7774897.725193477,16136.3505859375,4387.709322613082,16722.254732303034,-0.2596423664553602,0.04850912517702059,179637.1233348911,215910.46548133713,3620805.620324482
Mechanical_Fault,235.230712890625,3182.727685456236,3191.4086244253713,-1.3558483242442858,0.02076797028664106,57164.52609466686,195559.53428111007,5690282.695338159,-58.762451171875,3076.4066042533454,3076.967763945753,-1.0434531340119122,0.024946199626462988,68915.37781777122,184486.55346827762,5374167.820068988,16295.7919921875,4383.377028838336,16875.035728246323,-0.25453035703033544,0.040838899940343475,177762.88615495485,217089.17743969045,4341235.562768071
Mechanical_Fault,253.350341796875,3167.4654766803374,3177.5814610565676,-1.3547978806134306,0.02124722466367992,58710.32819422466,194081.56084895166,6199233.150561292,-73.39013671875,3079.23886653949,3080.1133273590763,-1.0485073837083183,0.03900273233303687,69807.00482039248,184344.70764883296,5820553.58607727,16209.678466796875,4369.319314532736,16788.228830620792,-0.2787551217967543,0.0460677523038862,178031.74269693487,215728.93722551496,4124228.6153218164
Mechanical_Fault,274.332763671875,3136.5772737959046,3148.551327152981,-1.3507156601088737,0.012600279556669949,56904.216921063155,192553.4310814053,5837025.106011473,-110.520263671875,3091.7285005594226,3093.703258209086,-1.0406342535856155,0.031539578573803476,69390.17380343404,185356.13319386015,5486671.331628045,16155.481201171875,4330.299298127712,16725.760516424452,-0.33728578616288374,-0.007501699927987896,173515.93484636102,216184.39893878292,4148667.889313597
Mechanical_Fault,257.3427734375,3133.6193732102683,3144.1685195293235,-1.345345990880638,0.009102404265249435,52626.48111726951,193573.92515054235,8030654.994606809,-100.78662109375,3071.2929354409935,3072.946182132263,-1.0351008541935285,0.02818074599322942,66048.88160097628,185184.53352227097,7522302.290430511,16257.82861328125,4260.8021947394955,16806.88628394693,-0.2554822856580814,-0.00803973823271627,177268.05533454556,207298.14569801206,4095804.2740107467
Mechanical_Fault,250.261962890625,3104.810931661649,3114.8807314944734,-1.3410067865061024,0.002856025393493033,52773.985211212894,191620.971041563,8084080.687231874,-74.84326171875,3076.1174397713007,3077.027789456872,-1.033522622921067,0.023784014470253204,66108.53344553093,185490.81022925169,7708182.781176055,16178.289794921875,4156.656358454313,16703.737688635796,-0.199677365023204,0.04830981777255204,174154.41579320715,201164.48950903627,3434804.8882885464
Mechanical_Fault,251.506103515625,3111.2190570512453,3121.3681841565012,-1.2870431752798386,-0.002463947167738218,59922.24546507894,189931.91322460794,6767373.7019304745,-54.32470703125,3091.78715235125,3092.2643757024207,-1.0597539632055197,0.027824432089918784,69841.50228041624,185189.7598295689,6470412.999075478,16081.5625,4153.78397395027,16609.351996500416,-0.2102327465022853,0.028636894101068955,172275.41670019706,202504.7893029732,3885581.947587152
Mechanical_Fault,249.78466796875,3133.8999721853547,3143.8386434446065,-1.2663663294441547,-0.01427449896686968,57221.54767568951,192283.8695737258,7808348.31727606,-55.92431640625,3065.9614897412985,3066.4714878410637,-1.0488785757901105,0.033147121431762586,66856.23974808553,184529.13662696249,7402408.5761813065,15809.70166015625,4153.53484202824,16346.208069980323,-0.12672531010852017,0.014506168050349372,171196.5298308003,203441.84174894454,3564213.9826508206
Mechanical_Fault,265.029296875,3122.301848887688,3133.5298568498642,-1.3072787450038377,-0.004768734995195294,56013.807412084934,191865.0587935326,7427583.507336343,-71.6943359375,3000.8642452768836,3001.720556012288,-0.9950159522196076,0.021485831618083998,68454.84449587275,179491.47505645992,6852132.969975645,15987.753662109375,4169.376432694822,16522.46855036507,-0.15597770353974427,0.04028535445083937,170674.69225297577,205199.63305378184,4875673.942984502
Mechanical_Fault,260.4423828125,3100.806176455711,3111.7244702432986,-1.2665103989278967,0.015093296489672663,57955.60351754781,189850.60072753808,7217737.24721185,-95.076171875,3022.5860770735612,3024.081029300859,-0.9772465622358082,0.004027060179627712,69454.28703725168,180591.36139238757,6628257.607400412,16124.708984375,4173.860232565712,16656.150487786108,-0.19370537072912875,0.019675950031102594,177937.1754481785,199322.34229298934,3780523.9918601783
Mechanical_Fault,264.3701171875,3108.8984314003037,3120.118750244131,-1.2331450427269244,0.0008764823549972269,62657.68361842935,188894.74818552544,7120417.716301672,-105.5146484375,3049.517452346885,3051.3423330074133,-1.0136265443120085,0.0018636331133515649,71101.51920060153,181806.86296556893,6781027.044119682,15964.338134765625,4140.238127170774,16492.472944674202,-0.19203094326025827,0.0343451215598477,176728.3536866382,197517.75524899107,3388216.9484117036
Mechanical_Fault,252.90771484375,3098.4107381564654,3108.7153961967606,-1.30547977534509,-0.01168595498277518,56591.00247585441,190094.50186648546,7963363.115226194,-81.837158203125,3046.6754131899356,3047.7743344609403,-1.0063712794328172,0.0031978676092171902,68841.19640296939,182479.52423388517,7511937.546954603,16078.034423828125,4186.909369440279,16614.252947445726,-0.34060332963528506,0.022271026821170593,177721.17308907394,200618.23200922276,3266288.5558937183
